Samp,Signal,I,Q,R,Phi
7148,-1036,-451.06,394.38,599.16,2.42
7149,-1765,-451.83,393.79,599.35,2.42
7150,-2252,-452.89,393.98,600.28,2.43
7151,-2315,-453.46,394.91,601.32,2.43
7152,-1935,-453.18,395.88,601.74,2.42
7153,-1247,-452.43,396.26,601.43,2.42
7154,-497,-451.85,396.11,600.89,2.42
7155,-8,-451.56,395.86,600.51,2.42
7156,39,-451.29,395.63,600.16,2.42
7157,-347,-451.01,395.16,599.64,2.42
7158,-1033,-451.11,394.39,599.2,2.42
7159,-1765,-451.88,393.8,599.39,2.42
7160,-2251,-452.94,393.99,600.32,2.43
7161,-2315,-453.51,394.92,601.36,2.43
7162,-1934,-453.23,395.89,601.78,2.42
7163,-1247,-452.48,396.27,601.47,2.42
7164,-497,-451.9,396.12,600.94,2.42
7165,-7,-451.61,395.87,600.55,2.42
7166,40,-451.34,395.64,600.2,2.42
7167,-346,-451.06,395.17,599.68,2.42
7168,-1035,-451.16,394.4,599.25,2.42
7169,-1766,-451.93,393.81,599.44,2.42
7170,-2250,-452.99,394,600.36,2.43
7171,-2315,-453.56,394.93,601.4,2.43
7172,-1935,-453.27,395.9,601.82,2.42
7173,-1247,-452.53,396.28,601.52,2.42
7174,-498,-451.95,396.13,600.98,2.42
7175,-8,-451.66,395.88,600.6,2.42
7176,41,-451.39,395.65,600.24,2.42
7177,-348,-451.11,395.18,599.72,2.42
7178,-1034,-451.21,394.41,599.29,2.42
7179,-1765,-451.98,393.82,599.48,2.42
7180,-2250,-453.04,394.01,600.4,2.43
7181,-2315,-453.61,394.94,601.44,2.43
7182,-1934,-453.32,395.9,601.86,2.42
7183,-1246,-452.58,396.29,601.56,2.42
7184,-498,-451.99,396.14,601.02,2.42
7185,-9,-451.71,395.89,600.64,2.42
7186,40,-451.44,395.66,600.28,2.42
7187,-348,-451.15,395.19,599.76,2.42
7188,-1036,-451.25,394.42,599.33,2.42
7189,-1765,-452.02,393.83,599.52,2.42
7190,-2251,-453.08,394.02,600.44,2.43
7191,-2314,-453.65,394.94,601.48,2.43
7192,-1934,-453.37,395.91,601.9,2.42
7193,-1247,-452.62,396.3,601.6,2.42
7194,-497,-452.04,396.14,601.06,2.42
7195,-9,-451.75,395.89,600.68,2.42
7196,40,-451.48,395.66,600.32,2.42
7197,-347,-451.2,395.2,599.8,2.42
7198,-1035,-451.3,394.42,599.37,2.42
7199,-1765,-452.07,393.83,599.56,2.42
7200,-2253,-453.13,394.02,600.49,2.43
7201,-2316,-453.7,394.95,601.53,2.43
7202,-1934,-453.42,395.92,601.95,2.42
7203,-1246,-452.67,396.3,601.64,2.42
7204,-498,-452.09,396.15,601.1,2.42
7205,-8,-451.8,395.9,600.72,2.42
7206,40,-451.53,395.67,600.37,2.42
7207,-346,-451.25,395.21,599.85,2.42
7208,-1034,-451.35,394.43,599.41,2.42
7209,-1766,-452.12,393.84,599.6,2.42
7210,-2251,-453.18,394.03,600.53,2.43
7211,-2315,-453.75,394.96,601.57,2.43
7212,-1933,-453.46,395.93,601.99,2.42
7213,-1247,-452.72,396.31,601.68,2.42
7214,-498,-452.14,396.16,601.14,2.42
7215,-7,-451.85,395.91,600.76,2.42
7216,40,-451.58,395.68,600.41,2.42
7217,-347,-451.3,395.22,599.89,2.42
7218,-1036,-451.4,394.44,599.45,2.42
7219,-1766,-452.17,393.85,599.64,2.43
7220,-2252,-453.23,394.04,600.57,2.43
7221,-2315,-453.8,394.97,601.61,2.43
7222,-1933,-453.51,395.94,602.03,2.42
7223,-1247,-452.77,396.32,601.72,2.42
7224,-496,-452.19,396.17,601.18,2.42
7225,-8,-451.9,395.92,600.8,2.42
7226,40,-451.63,395.69,600.45,2.42
7227,-348,-451.34,395.22,599.93,2.42
7228,-1034,-451.44,394.45,599.49,2.42
7229,-1766,-452.21,393.86,599.69,2.43
7230,-2253,-453.28,394.05,600.61,2.43
7231,-2313,-453.85,394.98,601.65,2.43
7232,-1933,-453.56,395.94,602.07,2.42
7233,-1247,-452.81,396.33,601.76,2.42
7234,-498,-452.23,396.17,601.22,2.42
7235,-8,-451.94,395.92,600.84,2.42
7236,41,-451.68,395.7,600.49,2.42
7237,-347,-451.39,395.23,599.97,2.42
7238,-1035,-451.49,394.46,599.53,2.42
7239,-1765,-452.26,393.87,599.73,2.43
7240,-2251,-453.32,394.06,600.65,2.43
7241,-2316,-453.89,394.98,601.69,2.43
7242,-1934,-453.61,395.95,602.11,2.42
7243,-1246,-452.86,396.34,601.8,2.42
7244,-496,-452.28,396.18,601.26,2.42
7245,-9,-451.99,395.93,600.88,2.42
7246,38,-451.72,395.7,600.53,2.42
7247,-346,-451.44,395.24,600.01,2.42
7248,-1035,-451.54,394.46,599.57,2.42
7249,-1765,-452.31,393.87,599.76,2.43
7250,-2253,-453.37,394.06,600.69,2.43
7251,-2314,-453.94,394.99,601.73,2.43
7252,-1934,-453.65,395.96,602.15,2.42
7253,-1245,-452.91,396.34,601.84,2.42
7254,-498,-452.33,396.19,601.3,2.42
7255,-8,-452.04,395.94,600.92,2.42
7256,41,-451.77,395.71,600.57,2.42
7257,-348,-451.49,395.24,600.05,2.42
7258,-1035,-451.58,394.47,599.61,2.42
7259,-1766,-452.36,393.88,599.81,2.43
7260,-2252,-453.42,394.07,600.73,2.43
7261,-2313,-453.99,395,601.77,2.43
7262,-1934,-453.7,395.96,602.19,2.42
7263,-1244,-452.96,396.35,601.88,2.42
7264,-496,-452.37,396.19,601.34,2.42
7265,-8,-452.09,395.94,600.96,2.42
7266,39,-451.82,395.72,600.61,2.42
7267,-347,-451.53,395.25,600.09,2.42
7268,-1035,-451.63,394.47,599.65,2.42
7269,-1765,-452.4,393.88,599.84,2.43
7270,-2252,-453.46,394.07,600.77,2.43
7271,-2314,-454.03,395,601.81,2.43
7272,-1933,-453.75,395.97,602.23,2.42
7273,-1247,-453,396.35,601.92,2.42
7274,-498,-452.42,396.2,601.38,2.42
7275,-9,-452.13,395.95,601,2.42
7276,39,-451.86,395.72,600.64,2.42
7277,-347,-451.58,395.26,600.12,2.42
7278,-1035,-451.67,394.48,599.69,2.42
7279,-1766,-452.45,393.89,599.88,2.43
7280,-2252,-453.51,394.08,600.81,2.43
7281,-2314,-454.08,395.01,601.85,2.43
7282,-1934,-453.79,395.98,602.27,2.42
7283,-1245,-453.05,396.36,601.96,2.42
7284,-497,-452.46,396.21,601.42,2.42
7285,-8,-452.18,395.96,601.04,2.42
7286,41,-451.91,395.73,600.68,2.42
7287,-348,-451.62,395.26,600.16,2.42
7288,-1035,-451.72,394.49,599.73,2.42
7289,-1766,-452.49,393.9,599.92,2.43
7290,-2251,-453.55,394.09,600.85,2.43
7291,-2315,-454.12,395.02,601.88,2.43
7292,-1934,-453.84,395.98,602.3,2.42
7293,-1244,-453.09,396.37,602,2.42
7294,-497,-452.51,396.21,601.46,2.42
7295,-8,-452.22,395.96,601.08,2.42
7296,40,-451.95,395.73,600.72,2.42
7297,-347,-451.67,395.27,600.2,2.42
7298,-1036,-451.77,394.49,599.77,2.42
7299,-1768,-452.54,393.9,599.96,2.43
7300,-2252,-453.6,394.09,600.89,2.43
7301,-2314,-454.17,395.02,601.92,2.43
7302,-1935,-453.89,395.99,602.34,2.42
7303,-1242,-453.14,396.37,602.04,2.42
7304,-493,-452.56,396.22,601.5,2.42
7305,-5,-452.28,395.97,601.12,2.42
7306,42,-452.01,395.74,600.77,2.42
7307,-348,-451.72,395.27,600.25,2.42
7308,-1035,-451.82,394.5,599.81,2.42
7309,-1766,-452.59,393.91,600,2.43
7310,-2253,-453.65,394.1,600.93,2.43
7311,-2316,-454.22,395.03,601.97,2.43
7312,-1933,-453.94,395.99,602.39,2.42
7313,-1245,-453.19,396.38,602.08,2.42
7314,-497,-452.61,396.23,601.54,2.42
7315,-8,-452.32,395.97,601.16,2.42
7316,40,-452.05,395.75,600.81,2.42
7317,-346,-451.77,395.28,600.29,2.42
7318,-1037,-451.87,394.51,599.85,2.42
7319,-1766,-452.64,393.91,600.04,2.43
7320,-2251,-453.7,394.1,600.97,2.43
7321,-2314,-454.27,395.03,602.01,2.43
7322,-1932,-453.98,396,602.43,2.42
7323,-1247,-453.24,396.38,602.12,2.42
7324,-497,-452.66,396.23,601.58,2.42
7325,-7,-452.37,395.98,601.2,2.42
7326,41,-452.1,395.75,600.84,2.42
7327,-348,-451.82,395.29,600.32,2.42
7328,-1036,-451.91,394.51,599.89,2.42
7329,-1766,-452.69,393.92,600.08,2.43
7330,-2251,-453.75,394.11,601.01,2.43
7331,-2315,-454.32,395.04,602.05,2.43
7332,-1933,-454.03,396,602.46,2.42
7333,-1244,-453.29,396.39,602.16,2.42
7334,-497,-452.7,396.24,601.62,2.42
7335,-7,-452.42,395.99,601.24,2.42
7336,41,-452.15,395.76,600.88,2.42
7337,-349,-451.86,395.29,600.36,2.42
7338,-1048,-451.97,394.51,599.93,2.42
7339,-1777,-452.74,393.92,600.12,2.43
7340,-2259,-453.81,394.11,601.05,2.43
7341,-2317,-454.38,395.04,602.09,2.43
7342,-1936,-454.09,396.01,602.51,2.42
7343,-1247,-453.35,396.39,602.2,2.42
7344,-498,-452.77,396.24,601.66,2.42
7345,-8,-452.48,395.99,601.28,2.42
7346,44,-452.21,395.76,600.93,2.42
7347,-349,-451.92,395.29,600.41,2.42
7348,-1032,-452.02,394.52,599.97,2.42
7349,-1767,-452.79,393.93,600.17,2.43
7350,-2247,-453.85,394.12,601.09,2.43
7351,-2313,-454.42,395.05,602.13,2.43
7352,-1929,-454.13,396.01,602.55,2.42
7353,-1248,-453.39,396.4,602.24,2.42
7354,-497,-452.81,396.24,601.7,2.42
7355,-12,-452.51,395.99,601.31,2.42
7356,36,-452.24,395.76,600.96,2.42
7357,-350,-451.96,395.29,600.44,2.42
7358,-1030,-452.06,394.52,600,2.42
7359,-1770,-452.83,393.93,600.2,2.43
7360,-2252,-453.89,394.12,601.12,2.43
7361,-2317,-454.46,395.05,602.16,2.43
7362,-1936,-454.17,396.02,602.58,2.42
7363,-1247,-453.43,396.4,602.27,2.42
7364,-498,-452.85,396.25,601.73,2.42
7365,-7,-452.56,396,601.35,2.42
7366,41,-452.29,395.77,601,2.42
7367,-348,-452,395.31,600.48,2.42
7368,-1036,-452.1,394.53,600.04,2.42
7369,-1767,-452.88,393.94,600.24,2.43
7370,-2252,-453.94,394.13,601.16,2.43
7371,-2316,-454.51,395.06,602.2,2.43
7372,-1932,-454.22,396.02,602.62,2.42
7373,-1244,-453.48,396.41,602.31,2.42
7374,-496,-452.89,396.25,601.77,2.42
7375,-8,-452.6,396,601.39,2.42
7376,39,-452.34,395.78,601.04,2.42
7377,-346,-452.05,395.31,600.52,2.42
7378,-1036,-452.15,394.53,600.08,2.42
7379,-1766,-452.92,393.94,600.27,2.43
7380,-2251,-453.98,394.13,601.2,2.43
7381,-2312,-454.55,395.06,602.24,2.43
7382,-1932,-454.26,396.03,602.65,2.42
7383,-1245,-453.52,396.41,602.35,2.42
7384,-496,-452.94,396.26,601.81,2.42
7385,-8,-452.65,396.01,601.43,2.42
7386,41,-452.38,395.78,601.07,2.42
7387,-350,-452.09,395.31,600.55,2.42
7388,-1050,-452.2,394.53,600.11,2.42
7389,-1777,-452.98,393.94,600.31,2.43
7390,-2260,-454.04,394.13,601.24,2.43
7391,-2320,-454.61,395.06,602.28,2.43
7392,-1937,-454.33,396.03,602.7,2.42
7393,-1247,-453.58,396.41,602.39,2.42
7394,-498,-453,396.26,601.86,2.42
7395,-8,-452.71,396.01,601.47,2.42
7396,40,-452.44,395.78,601.12,2.42
7397,-348,-452.16,395.31,600.6,2.42
7398,-1036,-452.25,394.54,600.16,2.42
7399,-1765,-453.02,393.95,600.36,2.43
7400,-2251,-454.08,394.14,601.28,2.43
7401,-2314,-454.65,395.07,602.32,2.43
7402,-1932,-454.37,396.03,602.74,2.42
7403,-1246,-453.62,396.42,602.43,2.42
7404,-497,-453.04,396.26,601.89,2.42
7405,-8,-452.75,396.01,601.51,2.42
7406,41,-452.48,395.79,601.15,2.42
7407,-348,-452.2,395.32,600.63,2.42
7408,-1049,-452.3,394.54,600.2,2.42
7409,-1776,-453.08,393.95,600.39,2.43
7410,-2259,-454.14,394.14,601.32,2.43
7411,-2319,-454.71,395.07,602.36,2.43
7412,-1938,-454.43,396.04,602.79,2.42
7413,-1246,-453.68,396.42,602.48,2.42
7414,-496,-453.1,396.27,601.94,2.42
7415,-8,-452.81,396.02,601.56,2.42
7416,40,-452.54,395.79,601.2,2.42
7417,-349,-452.26,395.32,600.68,2.42
7418,-1048,-452.36,394.54,600.24,2.42
7419,-1776,-453.14,393.95,600.44,2.43
7420,-2260,-454.2,394.14,601.37,2.43
7421,-2321,-454.77,395.07,602.41,2.43
7422,-1936,-454.49,396.04,602.83,2.42
7423,-1245,-453.74,396.42,602.52,2.42
7424,-497,-453.16,396.27,601.99,2.42
7425,-8,-452.87,396.02,601.6,2.42
7426,40,-452.6,395.79,601.25,2.42
7427,-349,-452.32,395.32,600.73,2.42
7428,-1051,-452.42,394.54,600.29,2.42
7429,-1777,-453.2,393.95,600.49,2.43
7430,-2261,-454.27,394.14,601.42,2.43
7431,-2319,-454.84,395.07,602.46,2.43
7432,-1937,-454.55,396.04,602.88,2.42
7433,-1248,-453.8,396.43,602.57,2.42
7434,-496,-453.22,396.27,602.03,2.42
7435,-8,-452.93,396.02,601.65,2.42
7436,41,-452.66,395.79,601.3,2.42
7437,-349,-452.38,395.33,600.77,2.42
7438,-1037,-452.48,394.55,600.34,2.42
7439,-1767,-453.25,393.96,600.53,2.43
7440,-2252,-454.31,394.15,601.46,2.43
7441,-2315,-454.88,395.08,602.5,2.43
7442,-1934,-454.59,396.05,602.92,2.42
7443,-1245,-453.85,396.43,602.61,2.42
7444,-496,-453.27,396.28,602.07,2.42
7445,-9,-452.98,396.03,601.69,2.42
7446,39,-452.71,395.8,601.33,2.42
7447,-346,-452.42,395.33,600.81,2.42
7448,-1036,-452.52,394.56,600.38,2.42
7449,-1766,-453.29,393.97,600.57,2.43
7450,-2251,-454.35,394.16,601.49,2.43
7451,-2313,-454.92,395.08,602.53,2.43
7452,-1933,-454.63,396.05,602.95,2.42
7453,-1245,-453.89,396.43,602.64,2.42
7454,-496,-453.31,396.28,602.1,2.42
7455,-7,-453.02,396.03,601.72,2.42
7456,41,-452.75,395.8,601.37,2.42
7457,-350,-452.46,395.33,600.84,2.42
7458,-1048,-452.57,394.55,600.41,2.42
7459,-1775,-453.34,393.96,600.6,2.43
7460,-2260,-454.41,394.15,601.53,2.43
7461,-2319,-454.98,395.08,602.58,2.43
7462,-1937,-454.69,396.05,603,2.43
7463,-1246,-453.95,396.44,602.69,2.42
7464,-497,-453.37,396.28,602.15,2.42
7465,-8,-453.08,396.03,601.76,2.42
7466,40,-452.81,395.81,601.41,2.42
7467,-348,-452.52,395.34,600.89,2.42
7468,-1050,-452.63,394.56,600.45,2.42
7469,-1776,-453.4,393.96,600.65,2.43
7470,-2261,-454.47,394.16,601.58,2.43
7471,-2319,-455.04,395.09,602.62,2.43
7472,-1937,-454.75,396.06,603.04,2.43
7473,-1248,-454.01,396.44,602.73,2.42
7474,-496,-453.42,396.29,602.19,2.42
7475,-9,-453.13,396.04,601.81,2.42
7476,40,-452.86,395.81,601.46,2.42
7477,-350,-452.58,395.34,600.93,2.42
7478,-1049,-452.68,394.56,600.5,2.42
7479,-1776,-453.46,393.97,600.7,2.43
7480,-2260,-454.52,394.16,601.63,2.43
7481,-2320,-455.1,395.09,602.67,2.43
7482,-1935,-454.81,396.06,603.09,2.43
7483,-1246,-454.06,396.44,602.78,2.42
7484,-497,-453.48,396.29,602.24,2.42
7485,-8,-453.19,396.04,601.85,2.42
7486,39,-452.92,395.81,601.5,2.42
7487,-347,-452.64,395.34,600.98,2.42
7488,-1037,-452.74,394.57,600.54,2.42
7489,-1768,-453.51,393.98,600.74,2.43
7490,-2253,-454.57,394.17,601.66,2.43
7491,-2314,-455.14,395.09,602.7,2.43
7492,-1931,-454.85,396.06,603.12,2.43
7493,-1244,-454.11,396.44,602.81,2.42
7494,-495,-453.53,396.29,602.27,2.42
7495,-7,-453.24,396.04,601.89,2.42
7496,41,-452.97,395.81,601.54,2.42
7497,-351,-452.68,395.34,601.01,2.42
7498,-1047,-452.78,394.56,600.58,2.42
7499,-1777,-453.56,393.97,600.77,2.43
7500,-2260,-454.63,394.16,601.7,2.43
7501,-2319,-455.2,395.09,602.75,2.43
7502,-1938,-454.91,396.06,603.17,2.43
7503,-1245,-454.17,396.44,602.86,2.42
7504,-496,-453.58,396.29,602.32,2.42
7505,-8,-453.29,396.04,601.93,2.42
7506,41,-453.02,395.81,601.58,2.42
7507,-349,-452.74,395.35,601.06,2.42
7508,-1048,-452.84,394.56,600.62,2.42
7509,-1777,-453.62,393.97,600.82,2.43
7510,-2260,-454.69,394.16,601.75,2.43
7511,-2318,-455.26,395.09,602.79,2.43
7512,-1937,-454.97,396.06,603.21,2.43
7513,-1247,-454.22,396.45,602.9,2.42
7514,-497,-453.64,396.29,602.36,2.42
7515,-9,-453.35,396.04,601.98,2.42
7516,40,-453.08,395.82,601.62,2.42
7517,-349,-452.8,395.35,601.1,2.42
7518,-1050,-452.9,394.57,600.67,2.42
7519,-1777,-453.68,393.97,600.86,2.43
7520,-2261,-454.74,394.17,601.79,2.43
7521,-2321,-455.31,395.1,602.84,2.43
7522,-1938,-455.03,396.07,603.26,2.43
7523,-1246,-454.28,396.45,602.95,2.42
7524,-496,-453.7,396.3,602.41,2.42
7525,-9,-453.41,396.05,602.02,2.42
7526,39,-453.14,395.82,601.67,2.42
7527,-347,-452.85,395.35,601.15,2.42
7528,-1036,-452.95,394.58,600.71,2.42
7529,-1766,-453.72,393.99,600.91,2.43
7530,-2251,-454.78,394.18,601.83,2.43
7531,-2314,-455.35,395.1,602.87,2.43
7532,-1932,-455.06,396.07,603.29,2.43
7533,-1244,-454.32,396.45,602.98,2.42
7534,-496,-453.74,396.3,602.44,2.42
7535,-8,-453.45,396.05,602.06,2.42
7536,40,-453.18,395.82,601.7,2.42
7537,-349,-452.89,395.35,601.18,2.42
7538,-1050,-453,394.57,600.74,2.43
7539,-1778,-453.77,393.98,600.94,2.43
7540,-2259,-454.84,394.17,601.87,2.43
7541,-2318,-455.41,395.1,602.91,2.43
7542,-1937,-455.12,396.07,603.33,2.43
7543,-1246,-454.38,396.45,603.02,2.42
7544,-495,-453.8,396.3,602.48,2.42
7545,-7,-453.51,396.05,602.1,2.42
7546,40,-453.24,395.82,601.75,2.42
7547,-348,-452.95,395.35,601.22,2.42
7548,-1036,-453.05,394.58,600.79,2.43
7549,-1767,-453.82,393.99,600.98,2.43
7550,-2253,-454.88,394.18,601.91,2.43
7551,-2316,-455.45,395.11,602.95,2.43
7552,-1932,-455.16,396.07,603.36,2.43
7553,-1246,-454.42,396.46,603.05,2.42
7554,-496,-453.84,396.31,602.52,2.42
7555,-7,-453.55,396.05,602.13,2.42
7556,40,-453.28,395.83,601.78,2.42
7557,-347,-452.99,395.36,601.26,2.42
7558,-1038,-453.09,394.58,600.82,2.43
7559,-1766,-453.86,393.99,601.02,2.43
7560,-2252,-454.92,394.18,601.94,2.43
7561,-2315,-455.49,395.11,602.98,2.43
7562,-1933,-455.2,396.08,603.4,2.43
7563,-1245,-454.46,396.46,603.09,2.42
7564,-494,-453.88,396.31,602.55,2.42
7565,-7,-453.59,396.06,602.17,2.42
7566,40,-453.32,395.83,601.81,2.42
7567,-349,-453.03,395.36,601.29,2.42
7568,-1036,-453.13,394.59,600.86,2.43
7569,-1767,-453.9,394,601.05,2.43
7570,-2253,-454.96,394.19,601.98,2.43
7571,-2315,-455.53,395.12,603.01,2.43
7572,-1931,-455.25,396.08,603.43,2.43
7573,-1243,-454.5,396.46,603.12,2.42
7574,-497,-453.92,396.31,602.58,2.42
7575,-7,-453.63,396.06,602.2,2.42
7576,40,-453.36,395.83,601.85,2.42
7577,-349,-453.07,395.36,601.32,2.42
7578,-1050,-453.18,394.58,600.89,2.43
7579,-1777,-453.95,393.99,601.08,2.43
7580,-2261,-455.02,394.18,602.02,2.43
7581,-2320,-455.59,395.11,603.06,2.43
7582,-1934,-455.3,396.08,603.47,2.43
7583,-1246,-454.56,396.46,603.16,2.42
7584,-497,-453.98,396.31,602.62,2.42
7585,-6,-453.69,396.06,602.24,2.42
7586,40,-453.42,395.83,601.89,2.42
7587,-349,-453.13,395.36,601.37,2.42
7588,-1048,-453.23,394.58,600.93,2.43
7589,-1775,-454.01,393.99,601.13,2.43
7590,-2260,-455.07,394.18,602.06,2.43
7591,-2319,-455.65,395.11,603.1,2.43
7592,-1937,-455.36,396.08,603.52,2.43
7593,-1246,-454.61,396.47,603.21,2.42
7594,-496,-454.03,396.31,602.67,2.42
7595,-9,-453.74,396.06,602.28,2.42
7596,40,-453.47,395.83,601.93,2.42
7597,-348,-453.19,395.37,601.41,2.42
7598,-1037,-453.28,394.59,600.97,2.43
7599,-1767,-454.05,394,601.17,2.43
7600,-2253,-455.11,394.19,602.09,2.43
7601,-2314,-455.68,395.12,603.13,2.43
7602,-1932,-455.4,396.09,603.55,2.43
7603,-1245,-454.65,396.47,603.24,2.42
7604,-496,-454.07,396.32,602.7,2.42
7605,-8,-453.78,396.07,602.32,2.42
7606,40,-453.51,395.84,601.96,2.42
7607,-350,-453.22,395.37,601.44,2.42
7608,-1050,-453.33,394.59,601,2.43
7609,-1775,-454.1,393.99,601.2,2.43
7610,-2260,-455.17,394.19,602.13,2.43
7611,-2321,-455.74,395.12,603.17,2.43
7612,-1936,-455.45,396.09,603.59,2.43
7613,-1244,-454.71,396.47,603.28,2.42
7614,-495,-454.13,396.32,602.74,2.42
7615,-7,-453.84,396.07,602.36,2.42
7616,41,-453.57,395.84,602,2.42
7617,-350,-453.28,395.37,601.48,2.42
7618,-1049,-453.38,394.59,601.05,2.43
7619,-1779,-454.16,394,601.24,2.43
7620,-2261,-455.23,394.19,602.18,2.43
7621,-2319,-455.8,395.12,603.22,2.43
7622,-1936,-455.51,396.09,603.63,2.43
7623,-1244,-454.77,396.47,603.32,2.42
7624,-492,-454.19,396.32,602.79,2.42
7625,-5,-453.9,396.07,602.4,2.42
7626,42,-453.63,395.84,602.05,2.42
7627,-349,-453.34,395.37,601.53,2.42
7628,-1051,-453.45,394.59,601.09,2.43
7629,-1776,-454.22,394,601.29,2.43
7630,-2260,-455.29,394.19,602.22,2.43
7631,-2320,-455.86,395.12,603.26,2.43
7632,-1936,-455.57,396.09,603.68,2.43
7633,-1245,-454.83,396.47,603.37,2.42
7634,-495,-454.24,396.32,602.83,2.42
7635,-9,-453.95,396.07,602.45,2.42
7636,40,-453.68,395.84,602.09,2.42
7637,-348,-453.4,395.37,601.57,2.42
7638,-1037,-453.5,394.6,601.14,2.43
7639,-1767,-454.27,394,601.33,2.43
7640,-2253,-455.33,394.19,602.26,2.43
7641,-2312,-455.89,395.12,603.29,2.43
7642,-1930,-455.61,396.09,603.71,2.43
7643,-1244,-454.86,396.47,603.4,2.42
7644,-495,-454.28,396.32,602.86,2.42
7645,-7,-453.99,396.07,602.48,2.42
7646,40,-453.72,395.84,602.12,2.42
7647,-349,-453.44,395.37,601.6,2.42
7648,-1050,-453.54,394.59,601.16,2.43
7649,-1776,-454.32,394,601.36,2.43
7650,-2259,-455.38,394.19,602.29,2.43
7651,-2319,-455.95,395.12,603.33,2.43
7652,-1936,-455.66,396.09,603.75,2.43
7653,-1245,-454.92,396.47,603.44,2.42
7654,-496,-454.33,396.32,602.9,2.42
7655,-8,-454.04,396.07,602.52,2.42
7656,39,-453.77,395.84,602.16,2.42
7657,-349,-453.49,395.37,601.64,2.42
7658,-1049,-453.59,394.59,601.2,2.43
7659,-1778,-454.37,394,601.4,2.43
7660,-2261,-455.43,394.19,602.33,2.43
7661,-2318,-456,395.12,603.37,2.43
7662,-1935,-455.72,396.08,603.79,2.43
7663,-1244,-454.97,396.47,603.48,2.42
7664,-496,-454.39,396.31,602.94,2.42
7665,-8,-454.1,396.06,602.56,2.42
7666,40,-453.83,395.84,602.2,2.42
7667,-350,-453.54,395.37,601.68,2.42
7668,-1050,-453.65,394.59,601.24,2.43
7669,-1777,-454.42,393.99,601.44,2.43
7670,-2261,-455.49,394.18,602.37,2.43
7671,-2319,-456.06,395.12,603.41,2.43
7672,-1938,-455.77,396.08,603.83,2.43
7673,-1246,-455.02,396.47,603.52,2.42
7674,-495,-454.44,396.32,602.98,2.42
7675,-9,-454.15,396.07,602.6,2.42
7676,40,-453.88,395.84,602.24,2.42
7677,-347,-453.6,395.37,601.72,2.42
7678,-1037,-453.7,394.6,601.29,2.43
7679,-1766,-454.47,394,601.48,2.43
7680,-2253,-455.53,394.19,602.41,2.43
7681,-2313,-456.09,395.12,603.44,2.43
7682,-1931,-455.81,396.09,603.86,2.43
7683,-1243,-455.06,396.47,603.55,2.42
7684,-497,-454.48,396.32,603.01,2.42
7685,-9,-454.19,396.07,602.62,2.42
7686,40,-453.92,395.84,602.27,2.42
7687,-349,-453.63,395.37,601.75,2.42
7688,-1051,-453.74,394.59,601.31,2.43
7689,-1778,-454.51,394,601.51,2.43
7690,-2258,-455.58,394.19,602.44,2.43
7691,-2318,-456.15,395.12,603.48,2.43
7692,-1936,-455.86,396.08,603.9,2.43
7693,-1247,-455.11,396.47,603.58,2.42
7694,-496,-454.53,396.32,603.05,2.42
7695,-8,-454.24,396.07,602.66,2.42
7696,40,-453.97,395.84,602.31,2.42
7697,-351,-453.68,395.37,601.78,2.42
7698,-1049,-453.79,394.59,601.35,2.43
7699,-1776,-454.56,393.99,601.55,2.43
7700,-2261,-455.63,394.19,602.48,2.43
7701,-2319,-456.2,395.12,603.52,2.43
7702,-1937,-455.91,396.09,603.94,2.43
7703,-1245,-455.16,396.47,603.62,2.43
7704,-497,-454.58,396.32,603.08,2.42
7705,-8,-454.29,396.07,602.7,2.42
7706,39,-454.02,395.84,602.35,2.42
7707,-350,-453.73,395.37,601.82,2.42
7708,-1050,-453.84,394.59,601.39,2.43
7709,-1778,-454.61,393.99,601.59,2.43
7710,-2260,-455.68,394.19,602.52,2.43
7711,-2318,-456.25,395.12,603.56,2.43
7712,-1936,-455.96,396.08,603.97,2.43
7713,-1247,-455.21,396.47,603.66,2.43
7714,-496,-454.63,396.32,603.12,2.42
7715,-8,-454.34,396.07,602.74,2.42
7716,40,-454.07,395.84,602.39,2.42
7717,-350,-453.79,395.37,601.86,2.42
7718,-1052,-453.89,394.59,601.43,2.43
7719,-1777,-454.67,393.99,601.62,2.43
7720,-2261,-455.73,394.18,602.56,2.43
7721,-2319,-456.3,395.12,603.6,2.43
7722,-1935,-456.01,396.08,604.01,2.43
7723,-1246,-455.27,396.47,603.7,2.43
7724,-496,-454.69,396.31,603.16,2.42
7725,-8,-454.4,396.06,602.78,2.42
7726,40,-454.12,395.84,602.42,2.42
7727,-350,-453.84,395.37,601.9,2.42
7728,-1052,-453.94,394.58,601.47,2.43
7729,-1779,-454.72,393.99,601.66,2.43
7730,-2260,-455.78,394.18,602.59,2.43
7731,-2319,-456.35,395.11,603.63,2.43
7732,-1935,-456.07,396.08,604.05,2.43
7733,-1245,-455.32,396.46,603.74,2.43
7734,-497,-454.74,396.31,603.2,2.42
7735,-7,-454.45,396.06,602.82,2.42
7736,40,-454.18,395.83,602.46,2.42
7737,-351,-453.89,395.36,601.94,2.43
7738,-1051,-454,394.58,601.5,2.43
7739,-1778,-454.77,393.99,601.7,2.43
7740,-2259,-455.84,394.18,602.63,2.43
7741,-2319,-456.41,395.11,603.67,2.43
7742,-1936,-456.12,396.08,604.09,2.43
7743,-1245,-455.37,396.46,603.78,2.43
7744,-496,-454.79,396.31,603.24,2.42
