Samp,Signal,I,Q,R,Phi
4947,-1448,27.3,-135.76,138.48,-1.37
4948,-1363,26.78,-136.37,138.97,-1.38
4949,-1201,26.04,-136.51,138.98,-1.38
4950,-1028,25.41,-136.23,138.58,-1.39
4951,-897,25.07,-135.69,137.98,-1.39
4952,-881,25.05,-135.05,137.35,-1.39
4953,-970,25.39,-134.47,136.85,-1.38
4954,-1134,26.05,-134.17,136.67,-1.38
4955,-1311,26.82,-134.34,136.99,-1.37
4956,-1421,27.33,-134.98,137.71,-1.37
4957,-1449,27.31,-135.8,138.52,-1.37
4958,-1365,26.79,-136.41,139.01,-1.38
4959,-1202,26.06,-136.56,139.02,-1.38
4960,-1027,25.43,-136.27,138.62,-1.39
4961,-897,25.08,-135.73,138.03,-1.39
4962,-881,25.06,-135.09,137.4,-1.39
4963,-971,25.41,-134.51,136.89,-1.38
4964,-1134,26.07,-134.21,136.72,-1.38
4965,-1310,26.83,-134.38,137.03,-1.37
4966,-1423,27.34,-135.02,137.76,-1.37
4967,-1449,27.32,-135.84,138.56,-1.37
4968,-1364,26.8,-136.45,139.06,-1.38
4969,-1202,26.07,-136.6,139.06,-1.38
4970,-1028,25.44,-136.31,138.67,-1.39
4971,-899,25.09,-135.77,138.07,-1.39
4972,-881,25.07,-135.13,137.44,-1.39
4973,-969,25.42,-134.55,136.93,-1.38
4974,-1134,26.08,-134.25,136.76,-1.38
4975,-1310,26.84,-134.42,137.07,-1.37
4976,-1420,27.35,-135.06,137.8,-1.37
4977,-1448,27.33,-135.88,138.6,-1.37
4978,-1364,26.81,-136.49,139.1,-1.38
4979,-1203,26.08,-136.64,139.1,-1.38
4980,-1028,25.45,-136.35,138.71,-1.39
4981,-897,25.1,-135.81,138.11,-1.39
4982,-882,25.08,-135.17,137.48,-1.39
4983,-970,25.43,-134.59,136.97,-1.38
4984,-1133,26.09,-134.29,136.8,-1.38
4985,-1388,26.9,-134.47,137.14,-1.37
4986,-1385,27.4,-135.09,137.84,-1.37
4987,-1421,27.38,-135.9,138.63,-1.37
4988,-1345,26.86,-136.5,139.12,-1.38
4989,-1187,26.14,-136.64,139.12,-1.38
4990,-1018,25.51,-136.36,138.73,-1.39
4991,-888,25.17,-135.82,138.14,-1.39
4992,-873,25.15,-135.19,137.51,-1.39
4993,-965,25.49,-134.61,137.01,-1.38
4994,-1140,26.16,-134.31,136.83,-1.38
4995,-1316,26.93,-134.48,137.15,-1.37
4996,-1425,27.44,-135.12,137.88,-1.37
4997,-1450,27.42,-135.95,138.68,-1.37
4998,-1366,26.9,-136.55,139.18,-1.38
4999,-1204,26.16,-136.7,139.18,-1.38
5000,-1028,25.53,-136.42,138.79,-1.39
5001,-896,25.19,-135.88,138.19,-1.39
5002,-880,25.17,-135.24,137.56,-1.39
5003,-971,25.51,-134.66,137.05,-1.38
5004,-1134,26.17,-134.35,136.88,-1.38
5005,-1311,26.94,-134.52,137.2,-1.37
5006,-1423,27.45,-135.16,137.92,-1.37
5007,-1448,27.43,-135.99,138.73,-1.37
5008,-1364,26.91,-136.6,139.22,-1.38
5009,-1202,26.18,-136.74,139.23,-1.38
5010,-1027,25.55,-136.46,138.83,-1.39
5011,-898,25.2,-135.92,138.23,-1.39
5012,-882,25.18,-135.28,137.6,-1.39
5013,-970,25.53,-134.7,137.1,-1.38
5014,-1134,26.19,-134.39,136.92,-1.38
5015,-1311,26.95,-134.56,137.24,-1.37
5016,-1421,27.46,-135.2,137.96,-1.37
5017,-1449,27.44,-136.03,138.77,-1.37
5018,-1363,26.92,-136.63,139.26,-1.38
5019,-1202,26.19,-136.78,139.27,-1.38
5020,-1027,25.56,-136.5,138.87,-1.39
5021,-895,25.21,-135.96,138.27,-1.39
5022,-882,25.2,-135.32,137.64,-1.39
5023,-971,25.54,-134.74,137.14,-1.38
5024,-1134,26.2,-134.43,136.96,-1.38
5025,-1310,26.97,-134.6,137.28,-1.37
5026,-1420,27.47,-135.24,138,-1.37
5027,-1449,27.46,-136.06,138.81,-1.37
5028,-1364,26.94,-136.67,139.3,-1.38
5029,-1201,26.2,-136.82,139.31,-1.38
5030,-1027,25.57,-136.53,138.91,-1.39
5031,-897,25.22,-135.99,138.31,-1.39
5032,-881,25.21,-135.35,137.68,-1.39
5033,-970,25.55,-134.78,137.18,-1.38
5034,-1132,26.21,-134.47,137,-1.38
5035,-1312,26.98,-134.64,137.32,-1.37
5036,-1421,27.49,-135.28,138.04,-1.37
5037,-1447,27.47,-136.1,138.85,-1.37
5038,-1364,26.95,-136.71,139.34,-1.38
5039,-1202,26.21,-136.86,139.35,-1.38
5040,-1028,25.58,-136.57,138.95,-1.39
5041,-896,25.23,-136.03,138.35,-1.39
5042,-880,25.22,-135.39,137.72,-1.39
5043,-970,25.56,-134.82,137.22,-1.38
5044,-1134,26.22,-134.51,137.04,-1.38
5045,-1310,26.99,-134.68,137.36,-1.37
5046,-1422,27.5,-135.32,138.08,-1.37
5047,-1448,27.48,-136.14,138.89,-1.37
5048,-1365,26.96,-136.75,139.38,-1.38
5049,-1202,26.22,-136.9,139.39,-1.38
5050,-1027,25.59,-136.61,138.99,-1.39
5051,-897,25.25,-136.07,138.39,-1.39
5052,-881,25.23,-135.43,137.76,-1.39
5053,-970,25.57,-134.85,137.26,-1.38
5054,-1134,26.23,-134.55,137.08,-1.38
5055,-1311,27,-134.72,137.4,-1.37
5056,-1422,27.51,-135.36,138.13,-1.37
5057,-1449,27.49,-136.18,138.93,-1.37
5058,-1363,26.97,-136.79,139.42,-1.38
5059,-1202,26.24,-136.94,139.43,-1.38
5060,-1028,25.61,-136.65,139.03,-1.39
5061,-896,25.26,-136.11,138.43,-1.39
5062,-881,25.24,-135.47,137.8,-1.39
5063,-970,25.58,-134.89,137.3,-1.38
5064,-1134,26.25,-134.59,137.12,-1.38
5065,-1310,27.01,-134.76,137.44,-1.37
5066,-1421,27.52,-135.4,138.16,-1.37
5067,-1448,27.5,-136.22,138.97,-1.37
5068,-1363,26.98,-136.83,139.46,-1.38
5069,-1202,26.25,-136.98,139.47,-1.38
5070,-1027,25.62,-136.69,139.07,-1.39
5071,-896,25.27,-136.15,138.47,-1.39
5072,-881,25.25,-135.51,137.84,-1.39
5073,-970,25.6,-134.93,137.34,-1.38
5074,-1133,26.26,-134.63,137.16,-1.38
5075,-1312,27.02,-134.8,137.48,-1.37
5076,-1421,27.53,-135.43,138.2,-1.37
5077,-1448,27.51,-136.26,139.01,-1.37
5078,-1363,26.99,-136.87,139.5,-1.38
5079,-1201,26.26,-137.01,139.51,-1.38
5080,-1028,25.63,-136.73,139.11,-1.39
5081,-896,25.28,-136.19,138.51,-1.39
5082,-880,25.27,-135.55,137.88,-1.39
5083,-971,25.61,-134.97,137.38,-1.38
5084,-1134,26.27,-134.66,137.2,-1.38
5085,-1310,27.04,-134.83,137.52,-1.37
5086,-1420,27.54,-135.47,138.24,-1.37
5087,-1448,27.53,-136.3,139.05,-1.37
5088,-1364,27.01,-136.9,139.54,-1.38
5089,-1202,26.27,-137.05,139.55,-1.38
5090,-1027,25.64,-136.77,139.15,-1.39
5091,-897,25.29,-136.22,138.55,-1.39
5092,-881,25.28,-135.58,137.92,-1.39
5093,-970,25.62,-135.01,137.42,-1.38
5094,-1123,26.27,-134.7,137.24,-1.38
5095,-1313,27.04,-134.87,137.56,-1.37
5096,-1419,27.55,-135.51,138.28,-1.37
5097,-1452,27.53,-136.34,139.09,-1.37
5098,-1365,27.01,-136.95,139.58,-1.38
5099,-1200,26.28,-137.09,139.59,-1.38
5100,-1033,25.64,-136.81,139.19,-1.39
5101,-899,25.3,-136.26,138.59,-1.39
5102,-875,25.28,-135.63,137.96,-1.39
5103,-973,25.62,-135.05,137.46,-1.38
5104,-1130,26.28,-134.74,137.28,-1.38
5105,-1314,27.05,-134.91,137.6,-1.37
5106,-1423,27.56,-135.55,138.33,-1.37
5107,-1450,27.54,-136.38,139.13,-1.37
5108,-1361,27.02,-136.98,139.62,-1.38
5109,-1204,26.28,-137.13,139.63,-1.38
5110,-1029,25.65,-136.85,139.23,-1.39
5111,-897,25.31,-136.3,138.63,-1.39
5112,-882,25.29,-135.66,138,-1.39
5113,-972,25.63,-135.09,137.5,-1.38
5114,-1134,26.29,-134.78,137.32,-1.38
5115,-1311,27.06,-134.95,137.64,-1.37
5116,-1422,27.57,-135.59,138.36,-1.37
5117,-1449,27.55,-136.41,139.17,-1.37
5118,-1365,27.03,-137.02,139.66,-1.38
5119,-1202,26.3,-137.17,139.67,-1.38
5120,-1029,25.66,-136.88,139.27,-1.39
5121,-898,25.32,-136.34,138.67,-1.39
5122,-880,25.3,-135.7,138.04,-1.39
5123,-971,25.64,-135.12,137.53,-1.38
5124,-1135,26.31,-134.82,137.36,-1.38
5125,-1311,27.07,-134.99,137.68,-1.37
5126,-1421,27.58,-135.63,138.4,-1.37
5127,-1449,27.56,-136.45,139.21,-1.37
5128,-1364,27.04,-137.06,139.7,-1.38
5129,-1203,26.31,-137.2,139.7,-1.38
5130,-1027,25.68,-136.92,139.31,-1.39
5131,-896,25.33,-136.38,138.71,-1.39
5132,-880,25.31,-135.74,138.08,-1.39
5133,-971,25.66,-135.16,137.57,-1.38
5134,-1134,26.32,-134.86,137.4,-1.38
5135,-1310,27.08,-135.03,137.71,-1.37
5136,-1421,27.59,-135.66,138.44,-1.37
5137,-1449,27.57,-136.49,139.25,-1.37
5138,-1365,27.05,-137.1,139.74,-1.38
5139,-1202,26.32,-137.24,139.74,-1.38
5140,-1028,25.69,-136.96,139.34,-1.39
5141,-897,25.34,-136.42,138.75,-1.39
5142,-881,25.32,-135.78,138.12,-1.39
5143,-969,25.66,-135.2,137.61,-1.38
5144,-1133,26.33,-134.89,137.44,-1.38
5145,-1312,27.09,-135.06,137.75,-1.37
5146,-1420,27.6,-135.7,138.48,-1.37
5147,-1448,27.58,-136.52,139.28,-1.37
5148,-1363,27.06,-137.13,139.78,-1.38
5149,-1203,26.33,-137.28,139.78,-1.38
5150,-1029,25.7,-136.99,139.38,-1.39
5151,-896,25.35,-136.45,138.79,-1.39
5152,-881,25.33,-135.81,138.15,-1.39
5153,-971,25.67,-135.23,137.65,-1.38
5154,-1135,26.34,-134.93,137.47,-1.38
5155,-1312,27.1,-135.1,137.79,-1.37
5156,-1422,27.61,-135.74,138.52,-1.37
5157,-1448,27.59,-136.56,139.32,-1.37
5158,-1364,27.07,-137.17,139.81,-1.38
5159,-1200,26.34,-137.31,139.82,-1.38
5160,-1028,25.71,-137.03,139.42,-1.39
5161,-898,25.36,-136.49,138.82,-1.39
5162,-881,25.35,-135.85,138.19,-1.39
5163,-969,25.69,-135.27,137.69,-1.38
5164,-1134,26.35,-134.96,137.51,-1.38
5165,-1310,27.11,-135.13,137.83,-1.37
5166,-1423,27.62,-135.77,138.55,-1.37
5167,-1447,27.61,-136.6,139.36,-1.37
5168,-1364,27.08,-137.2,139.85,-1.38
5169,-1202,26.35,-137.35,139.85,-1.38
5170,-1028,25.72,-137.06,139.46,-1.39
5171,-897,25.37,-136.52,138.86,-1.39
5172,-880,25.36,-135.88,138.23,-1.39
5173,-972,25.7,-135.3,137.72,-1.38
5174,-1135,26.36,-135,137.55,-1.38
5175,-1310,27.13,-135.17,137.86,-1.37
5176,-1420,27.63,-135.81,138.59,-1.37
5177,-1449,27.62,-136.63,139.39,-1.37
5178,-1364,27.1,-137.24,139.89,-1.38
5179,-1202,26.36,-137.38,139.89,-1.38
5180,-1026,25.73,-137.1,139.49,-1.39
5181,-896,25.38,-136.56,138.9,-1.39
5182,-882,25.37,-135.92,138.27,-1.39
5183,-970,25.71,-135.34,137.76,-1.38
5184,-1135,26.37,-135.03,137.59,-1.38
5185,-1311,27.14,-135.2,137.9,-1.37
5186,-1422,27.65,-135.84,138.63,-1.37
5187,-1448,27.63,-136.67,139.43,-1.37
5188,-1362,27.11,-137.27,139.92,-1.38
5189,-1201,26.37,-137.42,139.93,-1.38
5190,-1028,25.74,-137.13,139.53,-1.39
5191,-897,25.4,-136.59,138.93,-1.39
5192,-880,25.38,-135.95,138.3,-1.39
5193,-971,25.72,-135.37,137.8,-1.38
5194,-1134,26.38,-135.07,137.62,-1.38
5195,-1312,27.15,-135.24,137.94,-1.37
5196,-1421,27.66,-135.88,138.66,-1.37
5197,-1448,27.64,-136.7,139.47,-1.37
5198,-1365,27.12,-137.31,139.96,-1.38
5199,-1202,26.39,-137.45,139.96,-1.38
5200,-1029,25.75,-137.17,139.57,-1.39
5201,-897,25.41,-136.63,138.97,-1.39
5202,-881,25.39,-135.99,138.34,-1.39
5203,-971,25.73,-135.41,137.83,-1.38
5204,-1134,26.39,-135.1,137.66,-1.38
5205,-1310,27.16,-135.27,137.97,-1.37
5206,-1422,27.67,-135.91,138.7,-1.37
5207,-1448,27.65,-136.74,139.5,-1.37
5208,-1362,27.13,-137.34,140,-1.38
5209,-1202,26.4,-137.49,140,-1.38
5210,-1027,25.77,-137.2,139.6,-1.39
5211,-898,25.42,-136.66,139,-1.39
5212,-880,25.4,-136.02,138.37,-1.39
5213,-971,25.74,-135.44,137.87,-1.38
5214,-1135,26.41,-135.14,137.69,-1.38
5215,-1310,27.17,-135.31,138.01,-1.37
5216,-1421,27.68,-135.94,138.73,-1.37
5217,-1447,27.66,-136.77,139.54,-1.37
5218,-1363,27.14,-137.37,140.03,-1.38
5219,-1202,26.41,-137.52,140.03,-1.38
5220,-1026,25.78,-137.24,139.64,-1.39
5221,-897,25.43,-136.69,139.04,-1.39
5222,-882,25.41,-136.05,138.41,-1.39
5223,-971,25.76,-135.47,137.9,-1.38
5224,-1133,26.42,-135.17,137.73,-1.38
5225,-1310,27.18,-135.34,138.04,-1.37
5226,-1422,27.69,-135.98,138.77,-1.37
5227,-1449,27.67,-136.8,139.57,-1.37
5228,-1363,27.15,-137.41,140.07,-1.38
5229,-1202,26.42,-137.56,140.07,-1.38
5230,-1028,25.79,-137.27,139.67,-1.39
5231,-897,25.44,-136.73,139.07,-1.39
5232,-881,25.42,-136.09,138.44,-1.39
5233,-970,25.77,-135.51,137.94,-1.38
5234,-1133,26.43,-135.2,137.76,-1.38
5235,-1311,27.19,-135.37,138.08,-1.37
5236,-1421,27.7,-136.01,138.8,-1.37
5237,-1445,27.68,-136.83,139.61,-1.37
5238,-1366,27.16,-137.44,140.1,-1.38
5239,-1202,26.43,-137.59,140.1,-1.38
5240,-1027,25.8,-137.3,139.7,-1.39
5241,-895,25.45,-136.76,139.11,-1.39
5242,-880,25.43,-136.12,138.48,-1.39
5243,-972,25.78,-135.54,137.97,-1.38
5244,-1134,26.44,-135.24,137.8,-1.38
5245,-1311,27.2,-135.41,138.11,-1.37
5246,-1422,27.71,-136.05,138.84,-1.37
5247,-1450,27.69,-136.87,139.64,-1.37
5248,-1364,27.17,-137.48,140.14,-1.38
5249,-1201,26.44,-137.62,140.14,-1.38
5250,-1026,25.81,-137.34,139.74,-1.39
5251,-896,25.46,-136.8,139.15,-1.39
5252,-879,25.45,-136.16,138.52,-1.39
5253,-971,25.79,-135.58,138.01,-1.38
5254,-1135,26.45,-135.27,137.84,-1.38
5255,-1311,27.22,-135.44,138.15,-1.37
5256,-1420,27.72,-136.08,138.88,-1.37
5257,-1448,27.71,-136.91,139.68,-1.37
5258,-1364,27.19,-137.51,140.17,-1.38
5259,-1202,26.45,-137.66,140.18,-1.38
5260,-1028,25.82,-137.37,139.78,-1.39
5261,-896,25.47,-136.83,139.18,-1.39
5262,-881,25.46,-136.19,138.55,-1.39
5263,-970,25.8,-135.61,138.05,-1.38
5264,-1134,26.46,-135.31,137.87,-1.38
5265,-1311,27.23,-135.48,138.19,-1.37
5266,-1421,27.73,-136.12,138.91,-1.37
5267,-1449,27.72,-136.94,139.72,-1.37
5268,-1365,27.2,-137.55,140.21,-1.38
5269,-1202,26.46,-137.69,140.21,-1.38
5270,-1029,25.83,-137.41,139.81,-1.38
5271,-896,25.48,-136.87,139.22,-1.39
5272,-880,25.47,-136.23,138.59,-1.39
5273,-970,25.81,-135.65,138.08,-1.38
5274,-1134,26.47,-135.34,137.91,-1.38
5275,-1311,27.24,-135.51,138.22,-1.37
5276,-1421,27.74,-136.15,138.95,-1.37
5277,-1447,27.73,-136.97,139.75,-1.37
5278,-1364,27.21,-137.58,140.24,-1.38
5279,-1202,26.47,-137.73,140.25,-1.38
5280,-1027,25.84,-137.44,139.85,-1.38
5281,-896,25.49,-136.9,139.25,-1.39
5282,-880,25.48,-136.26,138.62,-1.39
5283,-972,25.82,-135.68,138.12,-1.38
5284,-1135,26.48,-135.38,137.94,-1.38
5285,-1310,27.25,-135.55,138.26,-1.37
5286,-1422,27.76,-136.18,138.98,-1.37
5287,-1449,27.74,-137.01,139.79,-1.37
5288,-1364,27.22,-137.61,140.28,-1.38
5289,-1201,26.48,-137.76,140.28,-1.38
5290,-1026,25.85,-137.48,139.89,-1.38
5291,-897,25.51,-136.93,139.29,-1.39
5292,-880,25.49,-136.29,138.66,-1.39
5293,-969,25.83,-135.72,138.15,-1.38
5294,-1136,26.49,-135.41,137.98,-1.38
5295,-1311,27.26,-135.58,138.29,-1.37
5296,-1421,27.77,-136.22,139.02,-1.37
5297,-1449,27.75,-137.04,139.82,-1.37
5298,-1363,27.23,-137.65,140.32,-1.38
5299,-1202,26.49,-137.8,140.32,-1.38
5300,-1029,25.86,-137.51,139.92,-1.38
5301,-895,25.52,-136.97,139.32,-1.39
5302,-881,25.5,-136.33,138.69,-1.39
5303,-970,25.84,-135.75,138.19,-1.38
5304,-1135,26.5,-135.44,138.01,-1.38
5305,-1431,27.34,-135.64,138.37,-1.37
5306,-1504,27.88,-136.32,139.14,-1.37
5307,-1517,27.86,-137.18,139.98,-1.37
5308,-1405,27.33,-137.81,140.49,-1.38
5309,-1223,26.58,-137.96,140.5,-1.38
5310,-1067,25.92,-137.67,140.09,-1.38
5311,-937,25.56,-137.11,139.47,-1.39
5312,-924,25.55,-136.44,138.81,-1.39
5313,-1012,25.9,-135.84,138.29,-1.38
5314,-1037,26.51,-135.55,138.12,-1.38
5315,-1236,27.23,-135.71,138.41,-1.37
5316,-1379,27.72,-136.32,139.11,-1.37
5317,-1417,27.7,-137.13,139.9,-1.37
5318,-1340,27.19,-137.72,140.38,-1.38
5319,-1186,26.47,-137.87,140.38,-1.38
5320,-1018,25.84,-137.58,139.99,-1.39
5321,-891,25.5,-137.04,139.39,-1.39
5322,-877,25.48,-136.41,138.76,-1.39
5323,-969,25.82,-135.83,138.26,-1.38
5324,-1132,26.48,-135.52,138.09,-1.38
5325,-1309,27.25,-135.69,138.4,-1.37
5326,-1420,27.75,-136.33,139.12,-1.37
5327,-1447,27.74,-137.15,139.93,-1.37
5328,-1364,27.22,-137.76,140.42,-1.38
5329,-1201,26.48,-137.9,140.42,-1.38
5330,-1027,25.85,-137.62,140.03,-1.39
5331,-896,25.5,-137.08,139.43,-1.39
5332,-881,25.49,-136.44,138.8,-1.39
5333,-969,25.83,-135.86,138.29,-1.38
5334,-1134,26.49,-135.55,138.12,-1.38
5335,-1310,27.26,-135.72,138.43,-1.37
5336,-1420,27.76,-136.36,139.16,-1.37
5337,-1449,27.75,-137.18,139.96,-1.37
5338,-1362,27.23,-137.79,140.45,-1.38
5339,-1203,26.49,-137.94,140.46,-1.38
5340,-1029,25.86,-137.65,140.06,-1.39
5341,-898,25.51,-137.11,139.46,-1.39
5342,-881,25.5,-136.47,138.83,-1.39
5343,-971,25.84,-135.89,138.32,-1.38
5344,-1135,26.5,-135.58,138.15,-1.38
5345,-1312,27.27,-135.75,138.46,-1.37
5346,-1421,27.77,-136.39,139.19,-1.37
5347,-1447,27.76,-137.21,139.99,-1.37
5348,-1364,27.24,-137.82,140.48,-1.38
5349,-1201,26.5,-137.97,140.49,-1.38
5350,-1028,25.87,-137.68,140.09,-1.39
5351,-895,25.52,-137.14,139.49,-1.39
5352,-881,25.51,-136.5,138.86,-1.39
5353,-971,25.85,-135.92,138.36,-1.38
5354,-1134,26.51,-135.61,138.18,-1.38
5355,-1312,27.28,-135.78,138.5,-1.37
5356,-1422,27.79,-136.42,139.22,-1.37
5357,-1448,27.77,-137.25,140.03,-1.37
5358,-1364,27.25,-137.85,140.52,-1.38
5359,-1201,26.51,-138,140.52,-1.38
5360,-1028,25.88,-137.71,140.12,-1.39
5361,-897,25.53,-137.17,139.53,-1.39
5362,-881,25.52,-136.53,138.89,-1.39
5363,-971,25.86,-135.95,138.39,-1.38
5364,-1136,26.52,-135.65,138.21,-1.38
5365,-1313,27.29,-135.82,138.53,-1.37
5366,-1423,27.8,-136.45,139.26,-1.37
5367,-1446,27.78,-137.28,140.06,-1.37
5368,-1365,27.26,-137.88,140.55,-1.38
5369,-1203,26.52,-138.03,140.56,-1.38
5370,-1028,25.89,-137.74,140.16,-1.38
5371,-897,25.55,-137.2,139.56,-1.39
5372,-881,25.53,-136.56,138.93,-1.39
5373,-971,25.87,-135.98,138.42,-1.38
5374,-1136,26.54,-135.68,138.25,-1.38
5375,-1311,27.3,-135.85,138.56,-1.37
5376,-1423,27.81,-136.48,139.29,-1.37
5377,-1449,27.79,-137.31,140.09,-1.37
5378,-1364,27.27,-137.91,140.59,-1.38
5379,-1201,26.54,-138.06,140.59,-1.38
5380,-1027,25.91,-137.78,140.19,-1.38
5381,-896,25.56,-137.23,139.59,-1.39
5382,-880,25.54,-136.59,138.96,-1.39
5383,-969,25.89,-136.02,138.46,-1.38
5384,-1135,26.55,-135.71,138.28,-1.38
5385,-1312,27.31,-135.88,138.6,-1.37
5386,-1420,27.82,-136.52,139.32,-1.37
5387,-1448,27.8,-137.34,140.13,-1.37
5388,-1363,27.28,-137.95,140.62,-1.38
5389,-1202,26.55,-138.09,140.62,-1.38
5390,-1027,25.92,-137.81,140.22,-1.38
5391,-896,25.57,-137.27,139.63,-1.39
5392,-880,25.55,-136.63,139,-1.39
5393,-972,25.9,-136.05,138.49,-1.38
5394,-1135,26.56,-135.74,138.31,-1.38
5395,-1311,27.33,-135.91,138.63,-1.37
5396,-1423,27.83,-136.55,139.36,-1.37
5397,-1449,27.82,-137.37,140.16,-1.37
5398,-1364,27.29,-137.98,140.65,-1.38
5399,-1201,26.56,-138.13,140.66,-1.38
5400,-1027,25.93,-137.84,140.26,-1.38
5401,-896,25.58,-137.3,139.66,-1.39
5402,-882,25.57,-136.66,139.03,-1.39
5403,-971,25.91,-136.08,138.52,-1.38
5404,-1134,26.57,-135.77,138.35,-1.38
5405,-1312,27.34,-135.94,138.66,-1.37
5406,-1422,27.85,-136.58,139.39,-1.37
5407,-1447,27.83,-137.4,140.19,-1.37
5408,-1364,27.31,-138.01,140.68,-1.38
5409,-1203,26.57,-138.16,140.69,-1.38
5410,-1028,25.94,-137.87,140.29,-1.38
5411,-896,25.59,-137.33,139.69,-1.39
5412,-880,25.58,-136.69,139.06,-1.39
5413,-971,25.92,-136.11,138.55,-1.38
5414,-1136,26.58,-135.8,138.38,-1.38
5415,-1310,27.35,-135.97,138.7,-1.37
5416,-1422,27.86,-136.61,139.42,-1.37
5417,-1448,27.84,-137.43,140.22,-1.37
5418,-1364,27.32,-138.04,140.72,-1.38
5419,-1202,26.58,-138.19,140.72,-1.38
5420,-1027,25.95,-137.9,140.32,-1.38
5421,-896,25.6,-137.36,139.72,-1.39
5422,-882,25.59,-136.72,139.09,-1.39
5423,-971,25.93,-136.14,138.59,-1.38
5424,-1136,26.59,-135.83,138.41,-1.38
5425,-1312,27.36,-136,138.73,-1.37
5426,-1423,27.87,-136.64,139.45,-1.37
5427,-1449,27.85,-137.46,140.26,-1.37
5428,-1363,27.33,-138.07,140.75,-1.38
5429,-1202,26.59,-138.22,140.75,-1.38
5430,-1028,25.96,-137.93,140.35,-1.38
5431,-896,25.62,-137.39,139.76,-1.39
5432,-881,25.6,-136.75,139.12,-1.39
5433,-972,25.94,-136.17,138.62,-1.38
5434,-1135,26.61,-135.86,138.44,-1.38
5435,-1311,27.37,-136.03,138.76,-1.37
5436,-1421,27.88,-136.67,139.48,-1.37
5437,-1448,27.86,-137.49,140.29,-1.37
5438,-1364,27.34,-138.1,140.78,-1.38
5439,-1200,26.61,-138.25,140.78,-1.38
5440,-1026,25.98,-137.96,140.38,-1.38
5441,-897,25.63,-137.42,139.79,-1.39
5442,-881,25.61,-136.78,139.16,-1.39
5443,-970,25.96,-136.2,138.65,-1.38
5444,-1134,26.62,-135.89,138.48,-1.38
5445,-1311,27.38,-136.06,138.79,-1.37
5446,-1423,27.89,-136.7,139.52,-1.37
5447,-1448,27.87,-137.52,140.32,-1.37
5448,-1363,27.35,-138.13,140.81,-1.38
5449,-1201,26.62,-138.28,140.81,-1.38
5450,-1026,25.99,-137.99,140.42,-1.38
5451,-896,25.64,-137.45,139.82,-1.39
5452,-880,25.63,-136.81,139.19,-1.39
5453,-971,25.97,-136.23,138.68,-1.38
5454,-1136,26.63,-135.92,138.51,-1.38
5455,-1310,27.4,-136.09,138.82,-1.37
5456,-1421,27.9,-136.73,139.55,-1.37
5457,-1449,27.89,-137.55,140.35,-1.37
5458,-1364,27.36,-138.16,140.84,-1.38
5459,-1203,26.63,-138.31,140.85,-1.38
5460,-1028,26,-138.02,140.45,-1.38
5461,-898,25.65,-137.48,139.85,-1.39
5462,-882,25.63,-136.84,139.22,-1.39
5463,-971,25.98,-136.26,138.71,-1.38
5464,-1134,26.64,-135.95,138.54,-1.38
5465,-1310,27.4,-136.12,138.85,-1.37
5466,-1422,27.91,-136.76,139.58,-1.37
5467,-1449,27.89,-137.58,140.38,-1.37
5468,-1365,27.37,-138.19,140.87,-1.38
5469,-1202,26.64,-138.34,140.88,-1.38
5470,-1030,26,-138.05,140.48,-1.38
5471,-898,25.66,-137.51,139.88,-1.39
5472,-881,25.64,-136.87,139.25,-1.39
5473,-971,25.98,-136.29,138.74,-1.38
5474,-1136,26.65,-135.98,138.57,-1.38
5475,-1312,27.41,-136.15,138.88,-1.37
5476,-1420,27.92,-136.79,139.61,-1.37
5477,-1447,27.9,-137.61,140.41,-1.37
5478,-1364,27.38,-138.22,140.9,-1.38
5479,-1203,26.64,-138.36,140.9,-1.38
5480,-1028,26.01,-138.08,140.51,-1.38
5481,-897,25.67,-137.53,139.91,-1.39
5482,-881,25.65,-136.89,139.28,-1.39
5483,-972,25.99,-136.31,138.77,-1.38
5484,-1134,26.65,-136.01,138.6,-1.38
5485,-1310,27.42,-136.18,138.91,-1.37
5486,-1423,27.93,-136.81,139.64,-1.37
5487,-1449,27.91,-137.64,140.44,-1.37
5488,-1364,27.39,-138.25,140.93,-1.38
5489,-1201,26.65,-138.39,140.94,-1.38
5490,-1028,26.02,-138.11,140.54,-1.38
5491,-898,25.68,-137.56,139.94,-1.39
5492,-882,25.66,-136.92,139.31,-1.39
5493,-971,26,-136.34,138.8,-1.38
5494,-1135,26.66,-136.04,138.63,-1.38
5495,-1312,27.43,-136.21,138.94,-1.37
5496,-1421,27.94,-136.84,139.67,-1.37
5497,-1450,27.92,-137.67,140.47,-1.37
5498,-1364,27.4,-138.27,140.96,-1.38
5499,-1202,26.66,-138.42,140.96,-1.38
5500,-1027,26.03,-138.13,140.57,-1.38
5501,-895,25.69,-137.59,139.97,-1.39
5502,-882,25.67,-136.95,139.34,-1.39
5503,-972,26.01,-136.37,138.83,-1.38
5504,-1135,26.68,-136.07,138.66,-1.38
5505,-1310,27.44,-136.23,138.97,-1.37
5506,-1423,27.95,-136.87,139.7,-1.37
5507,-1438,27.93,-137.69,140.49,-1.37
5508,-1367,27.41,-138.3,140.99,-1.38
5509,-1198,26.68,-138.44,140.99,-1.38
5510,-1022,26.05,-138.16,140.59,-1.38
5511,-896,25.7,-137.62,140,-1.39
5512,-885,25.69,-136.97,139.36,-1.39
5513,-976,26.03,-136.39,138.85,-1.38
